year,km_driven,fuel,seller_type,transmission,owner,new_name,seats,mileage,engine,max_power,torque_nm,max_torque_rpm,country owner,was_filledna,age,km_per_year,is_automatic_flag,is_first_owner_flag,engine per liter,is_passenger_car_flag,is_dealer,brand_grouped,power_per_liter,torque_per_liter,car_age_pol,selling_price
2019.0,7500,Diesel,Dealer,Automatic,First Owner,BMW,5,16.78,1995,190.0,400.0,1750.0,Germany,0,6.0,1250.0,1,1,1.995,1,1,Other,95.23809523809523,200.50125313283206,36.0,5800000
2018.0,50000,Petrol,Dealer,Automatic,First Owner,Skoda,5,14.67,1798,177.46,250.0,1400.0,Czech Republic,0,7.0,7142.857142857143,1,1,1.798,1,1,Other,95.23809523809523,139.04338153503892,49.0,1864999
2016.0,35000,Diesel,Dealer,Automatic,First Owner,Mercedes-Benz,5,15.0,2143,204.0,450.1999999999998,1600.0,Germany,0,9.0,3888.8888888888887,1,1,2.143,1,1,Other,95.19365375641625,207.64153419193687,81.0,2700000
2019.0,19000,Petrol,Dealer,Automatic,First Owner,MG,5,13.96,1451,141.0,250.0,1600.0,China,0,6.0,3166.6666666666665,1,1,1.451,1,1,Other,95.23809523809523,172.2949689869056,36.0,1750000
2013.0,39000,Petrol,Dealer,Automatic,First Owner,Toyota,5,14.28,1798,138.03,173.0,4000.0,Japan,0,12.0,3250.0,1,1,1.798,1,1,Toyota,76.7686318131257,96.21802002224693,144.0,625000
2018.0,22000,Diesel,Dealer,Automatic,First Owner,Volvo,5,18.0,1969,190.0,400.0,2000.0,China,0,7.0,3142.8571428571427,1,1,1.969,1,1,Other,95.23809523809523,203.1488065007618,49.0,3400000
2015.0,53000,Diesel,Dealer,Automatic,First Owner,Audi,7,12.07,2967,204.1055999999999,450.1999999999998,1750.0,Germany,0,10.0,5300.0,1,1,2.967,0,1,Other,81.36164475901585,185.37243006403773,100.0,2650000
2015.0,40000,Diesel,Dealer,Manual,First Owner,Maruti,5,26.21,1248,88.5,200.0,1750.0,India,0,10.0,4000.0,0,1,1.248,1,1,Maruti,70.91346153846153,160.25641025641025,100.0,535000
2017.0,47000,Diesel,Dealer,Automatic,First Owner,Mercedes-Benz,5,13.5,2982,204.1055999999999,450.1999999999998,1600.0,Germany,0,8.0,5875.0,1,1,2.982,1,1,Other,94.40910612654838,164.04419149648476,64.0,5850000
2010.0,72200,Petrol,Dealer,Automatic,Second Owner,BMW,5,11.1878,2497,150.0,250.0,2750.0,Germany,0,15.0,4813.333333333333,1,0,2.497,1,1,Other,60.07208650380457,100.12014417300762,225.0,975000
2017.0,9000,Diesel,Dealer,Automatic,First Owner,Jaguar,5,13.6,1999,177.0,430.0,1750.0,UK,0,8.0,1125.0,1,1,1.999,1,1,Other,88.54427213606803,207.64153419193687,64.0,2625000
2018.0,11000,Petrol,Dealer,Manual,First Owner,Tata,5,17.0,1198,108.5,170.0,1750.0,India,0,7.0,1571.4285714285713,0,1,1.198,1,1,Tata,90.56761268781302,141.90317195325542,49.0,811000
2011.0,49000,Petrol,Individual,Manual,First Owner,Volkswagen,5,15.04,1598,103.6,153.0,3800.0,Germany,0,14.0,3500.0,0,1,1.598,1,0,Volkswagen,64.83103879849811,95.74468085106382,196.0,375000
2012.0,95000,Petrol,Individual,Manual,First Owner,Hyundai,5,16.3,1797,147.5,177.5,4700.0,South Korea,0,13.0,7307.692307692308,0,1,1.797,1,0,Hyundai,82.08124652198109,98.77573734001113,169.0,550000
2016.0,11000,Petrol,Dealer,Automatic,First Owner,Skoda,5,14.3,1598,103.5,153.0,3800.0,Czech Republic,0,9.0,1222.2222222222222,1,1,1.598,1,1,Other,64.76846057571964,95.74468085106382,81.0,645000
2018.0,18000,Petrol,Dealer,Automatic,First Owner,Mercedes-Benz,5,15.04,1991,183.0,300.0,1400.0,Germany,0,7.0,2571.4285714285716,1,1,1.991,1,1,Other,91.91361125062782,150.67805123053742,49.0,2550000
2017.0,16000,Petrol,Dealer,Automatic,First Owner,Mercedes-Benz,5,14.74,1991,181.04,300.0,1400.0,Germany,0,8.0,2000.0,1,1,1.991,1,1,Other,90.92918131592164,150.67805123053742,64.0,2700000
2017.0,18000,Petrol,Dealer,Automatic,First Owner,Honda,5,15.6,1497,116.3,146.0,4800.0,Japan,0,8.0,2250.0,1,1,1.497,1,1,Honda,77.68871075484302,97.52839011356045,64.0,875000
2019.0,9654,Petrol,Dealer,Automatic,First Owner,Toyota,5,19.56,1197,81.8,113.0,4200.0,Japan,0,6.0,1609.0,1,1,1.197,1,1,Toyota,68.33751044277359,94.40267335004177,36.0,894999
2011.0,11000,Petrol,Dealer,Manual,First Owner,Maruti,5,23.95,998,67.05,90.0,3500.0,India,0,14.0,785.7142857142857,0,1,0.998,1,1,Maruti,67.18436873747494,90.18036072144288,196.0,175000
2012.0,24300,Petrol,Dealer,Manual,First Owner,Maruti,5,21.21,1197,81.8,113.0,4200.0,India,0,13.0,1869.2307692307693,0,1,1.197,1,1,Maruti,68.33751044277359,94.40267335004177,169.0,340000
2018.0,8000,Diesel,Dealer,Automatic,First Owner,Tata,5,21.5,1497,108.5,260.0,1500.0,India,0,7.0,1142.857142857143,1,1,1.497,1,1,Tata,72.47828991315964,173.68069472277887,49.0,1025000
2016.0,30000,Diesel,Dealer,Automatic,First Owner,BMW,5,22.69,1995,190.0,400.0,1750.0,Germany,0,9.0,3333.3333333333335,1,1,1.995,1,1,Other,95.23809523809523,200.50125313283206,81.0,2150000
2016.0,41000,Petrol,Dealer,Automatic,First Owner,Toyota,5,19.16,2494,157.7,213.0,4500.0,Japan,0,9.0,4555.555555555556,1,1,2.494,1,1,Toyota,63.23175621491579,85.40497193263832,81.0,1900000
2016.0,12000,Diesel,Dealer,Automatic,First Owner,BMW,5,18.12,1995,190.0,400.0,1750.0,Germany,0,9.0,1333.3333333333333,1,1,1.995,1,1,Other,95.23809523809523,200.50125313283206,81.0,2900000
2009.0,71000,Petrol,Dealer,Automatic,First Owner,Toyota,5,12.1,2362,164.7,224.0,4000.0,Japan,0,16.0,4437.5,1,1,2.362,1,1,Toyota,69.72904318374259,94.83488569009313,256.0,450000
2016.0,20000,Petrol,Individual,Manual,First Owner,Maruti,7,17.5,1373,91.1,130.0,4000.0,India,0,9.0,2222.222222222222,0,1,1.373,0,0,Maruti,66.35105608157319,94.68317552804079,81.0,850000
2017.0,30000,Petrol,Individual,Automatic,First Owner,Volvo,4,28.4,1969,204.1055999999999,450.1999999999998,1740.0,China,0,8.0,3750.0,1,1,1.969,1,0,Other,95.23809523809523,207.64153419193687,64.0,10000000
2018.0,9500,Petrol,Individual,Manual,First Owner,Ford,5,18.16,1196,86.8,112.0,4000.0,USA,0,7.0,1357.142857142857,0,1,1.196,1,0,Ford,72.5752508361204,93.64548494983278,49.0,575000
2011.0,120000,Diesel,Individual,Manual,First Owner,Ford,5,20.0,1399,68.0,160.0,2000.0,USA,0,14.0,8571.42857142857,0,1,1.399,1,0,Ford,48.60614724803431,114.3674052894925,196.0,160000
2015.0,36600,Petrol,Individual,Manual,First Owner,Maruti,5,20.4,1197,81.8,113.0,4200.0,India,0,10.0,3660.0,0,1,1.197,1,0,Maruti,68.33751044277359,94.40267335004177,100.0,515000
2015.0,50000,Petrol,Individual,Automatic,Second Owner,Maruti,5,20.51,998,67.0,90.0,3500.0,India,0,10.0,5000.0,1,0,0.998,1,0,Maruti,67.13426853707415,90.18036072144288,100.0,390000
2016.0,14000,Petrol,Individual,Manual,Second Owner,Hyundai,5,18.6,1197,81.83,114.7,4000.0,South Korea,0,9.0,1555.5555555555557,0,0,1.197,1,0,Hyundai,68.3625730994152,95.82289055973266,81.0,550000
2000.39,40000,Petrol,Individual,Manual,Second Owner,Maruti,4,16.1,796,37.0,59.0,2500.0,India,0,23.00999999999999,1538.4615384615386,0,0,0.796,1,0,Maruti,46.482412060301506,74.12060301507537,529.4699999999996,40000
2010.0,120000,Diesel,Individual,Manual,First Owner,Maruti,5,21.1,1248,73.9,113.0,4500.0,India,0,15.0,8000.0,0,1,1.248,1,0,Maruti,59.21474358974359,90.5448717948718,225.0,220000
2015.0,70000,Petrol,Individual,Manual,First Owner,Hyundai,5,18.9,1197,82.0,114.0,4000.0,South Korea,0,10.0,7000.0,0,1,1.197,1,0,Hyundai,68.50459482038428,95.23809523809523,100.0,425000
2019.0,13000,Petrol,Individual,Manual,First Owner,Volkswagen,5,19.44,999,75.0,95.0,3000.0,Germany,0,6.0,2166.6666666666665,0,1,0.999,1,0,Volkswagen,75.07507507507508,95.09509509509509,36.0,480000
2014.0,35000,Petrol,Individual,Manual,First Owner,Maruti,5,19.1,1197,85.8,114.0,4000.0,India,0,11.0,3181.818181818182,0,1,1.197,1,0,Maruti,71.67919799498746,95.23809523809523,121.0,487000
2016.0,44000,Petrol,Individual,Manual,Second Owner,Hyundai,5,19.1,1197,82.0,114.0,4000.0,South Korea,0,9.0,4888.888888888889,0,0,1.197,1,0,Hyundai,68.50459482038428,95.23809523809523,81.0,386000
2005.0,120000,Petrol,Individual,Manual,Second Owner,Honda,5,13.0,1493,100.0,128.46711499999998,4600.0,Japan,0,20.0,6000.0,0,0,1.493,1,0,Honda,66.97923643670461,86.0462926992632,400.0,100000
2010.0,60000,Diesel,Individual,Manual,First Owner,Toyota,5,21.43,1364,87.2,205.0,1800.0,Japan,0,15.0,4000.0,0,1,1.364,1,0,Toyota,63.929618768328446,150.2932551319648,225.0,300000
2000.39,60000,Petrol,Individual,Manual,First Owner,Daewoo,5,18.5,796,53.0,71.0,3500.0,South Korea,0,23.00999999999999,2400.0,0,1,0.796,1,0,Other,66.58291457286431,89.19597989949749,529.4699999999996,100000
2014.0,30000,Diesel,Individual,Manual,Second Owner,Toyota,7,13.0,2982,168.5,343.0,1400.0,Japan,0,11.0,2727.2727272727275,0,0,2.982,0,0,Toyota,56.50570087189805,115.02347417840375,121.0,1750000
2016.0,15000,Petrol,Individual,Manual,Second Owner,Mahindra,6,18.15,1198,82.0,115.0,3500.0,India,0,9.0,1666.6666666666667,0,0,1.198,0,0,Mahindra,68.44741235392321,95.99332220367279,81.0,450000
2017.0,90000,Diesel,Individual,Manual,First Owner,Tata,5,22.95,1248,74.0,190.0,1750.0,India,0,8.0,11250.0,0,1,1.248,1,0,Tata,59.294871794871796,152.24358974358975,64.0,490000
2009.0,47000,Petrol,Individual,Manual,Second Owner,Honda,5,17.0,1497,118.0,146.0,4800.0,Japan,0,16.0,2937.5,0,0,1.497,1,0,Honda,78.82431529726118,97.52839011356045,256.0,345000
2005.0,90000,Petrol,Individual,Manual,First Owner,Maruti,5,17.3,993,60.0,78.0,4500.0,India,0,20.0,4500.0,0,1,0.993,1,0,Maruti,60.42296072507553,78.54984894259819,400.0,85000
2005.0,86000,Petrol,Individual,Manual,First Owner,Hyundai,5,15.3,1341,83.0,115.0,3200.0,South Korea,0,20.0,4300.0,0,1,1.341,1,0,Hyundai,61.894108873974645,85.75689783743475,400.0,65000
2017.0,37000,Diesel,Individual,Manual,First Owner,Maruti,5,28.09,1248,88.5,200.0,1750.0,India,0,8.0,4625.0,0,1,1.248,1,0,Maruti,70.91346153846153,160.25641025641025,64.0,800000
2019.0,14000,Petrol,Individual,Manual,First Owner,Tata,5,20.3,1199,84.0,114.0,3500.0,India,0,6.0,2333.3333333333335,0,1,1.199,1,0,Tata,70.05838198498749,95.07923269391159,36.0,520000
2015.0,70000,Diesel,Individual,Manual,First Owner,Maruti,7,20.77,1248,88.76,200.0,1750.0,India,0,10.0,7000.0,0,1,1.248,0,0,Maruti,71.12179487179488,160.25641025641025,100.0,580000
2012.0,120000,Diesel,Individual,Manual,First Owner,Toyota,5,19.369999999999997,1248,81.86,160.0,2000.0,Japan,0,13.0,9230.76923076923,0,1,1.248,1,0,Toyota,65.59294871794872,128.2051282051282,169.0,235000
2015.0,50000,Petrol,Individual,Manual,First Owner,Honda,5,17.4,1497,117.3,145.0,4600.0,Japan,0,10.0,5000.0,0,1,1.497,1,0,Honda,78.3567134268537,96.86038744154976,100.0,600000
2016.0,50000,CNG,Individual,Manual,First Owner,Maruti,5,26.6,998,58.16,77.0,3500.0,India,0,9.0,5555.555555555556,0,1,0.998,1,0,Maruti,58.27655310621242,77.15430861723446,81.0,360000
2017.0,50000,Petrol,Individual,Manual,First Owner,Maruti,5,20.85,1197,83.14,115.0,4000.0,India,0,8.0,6250.0,0,1,1.197,1,0,Maruti,69.45697577276525,96.0735171261487,64.0,550000
2003.0,90000,Petrol,Individual,Manual,Second Owner,Maruti,5,19.369999999999997,1248,81.86,160.0,2000.0,India,0,22.0,4090.909090909091,0,0,1.248,1,0,Maruti,65.59294871794872,128.2051282051282,484.0,40000
2018.0,35000,Petrol,Individual,Automatic,First Owner,Maruti,5,20.51,998,67.0,90.0,3500.0,India,0,7.0,5000.0,1,1,0.998,1,0,Maruti,67.13426853707415,90.18036072144288,49.0,420000
2017.0,20000,Petrol,Individual,Manual,First Owner,Maruti,5,21.21,1197,81.8,113.0,4200.0,India,0,8.0,2500.0,0,1,1.197,1,0,Maruti,68.33751044277359,94.40267335004177,64.0,550000
2018.0,7800,Petrol,Individual,Automatic,First Owner,Maruti,5,22.0,1197,81.8,113.0,4200.0,India,0,7.0,1114.2857142857142,1,1,1.197,1,0,Maruti,68.33751044277359,94.40267335004177,49.0,700000
2017.0,20000,Petrol,Individual,Manual,First Owner,Maruti,5,20.4,1197,81.8,113.0,4200.0,India,0,8.0,2500.0,0,1,1.197,1,0,Maruti,68.33751044277359,94.40267335004177,64.0,500000
2019.0,15000,Diesel,Individual,Manual,First Owner,Tata,7,17.6,2179,147.94,320.0,1500.0,India,0,6.0,2500.0,0,1,2.179,0,0,Tata,67.89352914180817,146.85635612666363,36.0,1250000
2013.0,31377,Petrol,Individual,Manual,Second Owner,Hyundai,5,18.5,1197,82.85,113.7,4000.0,South Korea,0,12.0,2614.75,0,0,1.197,1,0,Hyundai,69.21470342522973,94.9874686716792,144.0,320000
2018.0,50000,Diesel,Individual,Manual,First Owner,Maruti,5,28.4,1248,74.02,190.0,2000.0,India,0,7.0,7142.857142857143,0,1,1.248,1,0,Maruti,59.31089743589743,152.24358974358975,49.0,700000
2015.0,60000,Petrol,Individual,Manual,First Owner,Maruti,5,20.51,998,67.04,90.0,3500.0,India,0,10.0,6000.0,0,1,0.998,1,0,Maruti,67.17434869739479,90.18036072144288,100.0,290000
2012.0,100000,Petrol,Individual,Automatic,First Owner,Toyota,5,14.53,1794,138.1,173.0,4000.0,Japan,0,13.0,7692.307692307692,1,1,1.794,1,0,Toyota,76.9788182831661,96.43255295429208,169.0,550000
2018.0,5000,Petrol,Individual,Automatic,First Owner,Maruti,5,21.4,1197,83.1,115.0,4000.0,India,0,7.0,714.2857142857143,1,1,1.197,1,0,Maruti,69.4235588972431,96.0735171261487,49.0,830000
2017.0,60000,Diesel,Individual,Manual,First Owner,Tata,7,14.1,2179,147.94,320.0,1500.0,India,0,8.0,7500.0,0,1,2.179,0,0,Tata,67.89352914180817,146.85635612666363,64.0,800000
2017.0,80000,Petrol,Individual,Manual,Second Owner,Datsun,5,20.63,1198,67.0,104.0,4000.0,Japan,0,8.0,10000.0,0,0,1.198,1,0,Other,55.92654424040067,86.81135225375627,64.0,329000
2017.0,75000,Diesel,Individual,Manual,First Owner,Maruti,5,24.3,1248,88.5,200.0,1750.0,India,0,8.0,9375.0,0,1,1.248,1,0,Maruti,70.91346153846153,160.25641025641025,64.0,775000
2019.0,32000,Petrol,Individual,Manual,First Owner,Hyundai,5,20.14,1197,81.86,113.75,4000.0,South Korea,0,6.0,6400.0,0,1,1.197,1,0,Hyundai,68.38763575605681,95.02923976608187,36.0,524000
2015.0,40000,Petrol,Individual,Manual,First Owner,Maruti,5,22.74,796,47.3,69.0,3500.0,India,0,10.0,4000.0,0,1,0.796,1,0,Maruti,59.42211055276381,86.68341708542714,100.0,245000
2012.0,93000,Petrol,Individual,Manual,Second Owner,Hyundai,5,17.0,1197,80.0,111.79581,4000.0,South Korea,0,13.0,7153.846153846154,0,0,1.197,1,0,Hyundai,66.83375104427736,93.39666666666666,169.0,275000
2018.0,60000,Petrol,Individual,Manual,First Owner,Tata,5,17.57,1193,88.7,140.0,1500.0,India,0,7.0,8571.42857142857,0,1,1.193,1,0,Tata,74.35037720033529,117.35121542330259,49.0,520000
2008.0,120000,Petrol,Individual,Manual,Second Owner,Maruti,5,19.369999999999997,1248,81.86,160.0,2000.0,India,0,17.0,7058.823529411765,0,0,1.248,1,0,Maruti,65.59294871794872,128.2051282051282,289.0,130000
2014.0,37000,Petrol,Individual,Manual,First Owner,Nissan,5,16.95,1498,97.7,134.0,4000.0,Japan,0,11.0,3363.6363636363635,0,1,1.498,1,0,Other,65.22029372496662,89.45260347129506,121.0,550000
2018.0,15000,Petrol,Individual,Manual,First Owner,Ford,5,17.0,1497,121.36,150.0,4500.0,USA,0,7.0,2142.8571428571427,0,1,1.497,1,0,Ford,81.06880427521709,100.2004008016032,49.0,910000
2016.0,140000,Petrol,Individual,Manual,First Owner,Maruti,5,20.51,998,67.04,90.0,3500.0,India,0,9.0,15555.555555555555,0,1,0.998,1,0,Maruti,67.17434869739479,90.18036072144288,81.0,350000
2013.0,70000,Diesel,Individual,Manual,First Owner,Mahindra,7,12.83,2696,162.0,340.0,1800.0,India,0,12.0,5833.333333333333,0,1,2.696,0,0,Mahindra,60.08902077151335,126.1127596439169,144.0,900000
2013.0,120000,Diesel,Individual,Manual,Second Owner,Mahindra,7,17.21,1493,100.0,240.0,1600.0,India,0,12.0,10000.0,0,0,1.493,0,0,Mahindra,66.97923643670461,160.75016744809108,144.0,300000
2010.0,110000,Diesel,Individual,Manual,Second Owner,Maruti,5,21.1,1248,73.9,190.0,2000.0,India,0,15.0,7333.333333333333,0,0,1.248,1,0,Maruti,59.21474358974359,152.24358974358975,225.0,250000
2017.0,37000,Diesel,Individual,Manual,First Owner,Hyundai,5,19.67,1582,126.2,259.9,1900.0,South Korea,0,8.0,4625.0,0,1,1.582,1,0,Hyundai,79.7724399494311,164.28571428571428,64.0,1100000
2016.0,44000,Petrol,Individual,Manual,First Owner,Renault,5,25.17,799,53.3,72.0,4386.0,France,0,9.0,4888.888888888889,0,1,0.799,1,0,Renault,66.7083854818523,90.11264080100125,81.0,270000
2015.0,80000,Diesel,Individual,Manual,First Owner,Maruti,7,20.77,1248,88.76,200.0,1750.0,India,0,10.0,8000.0,0,1,1.248,0,0,Maruti,71.12179487179488,160.25641025641025,100.0,640000
2015.0,125000,Diesel,Individual,Manual,First Owner,Mahindra,7,15.1,2179,140.0,330.0,1600.0,India,0,10.0,12500.0,0,1,2.179,0,0,Mahindra,64.24965580541533,151.44561725562187,100.0,650000
2017.0,13500,Petrol,Individual,Manual,First Owner,Maruti,5,15.37,1196,73.0,101.0,3000.0,India,0,8.0,1687.5,0,1,1.196,1,0,Maruti,61.03678929765886,84.44816053511705,64.0,409999
2011.0,75000,Petrol,Individual,Manual,First Owner,Hyundai,5,17.92,1086,62.1,96.1,3000.0,South Korea,0,14.0,5357.142857142857,0,1,1.086,1,0,Hyundai,57.18232044198895,88.48987108655616,196.0,165000
2007.0,120000,Petrol,Individual,Manual,Second Owner,Hyundai,5,13.2,1495,94.0,122.583125,3500.0,South Korea,0,18.0,6666.666666666667,0,0,1.495,1,0,Hyundai,62.876254180602004,81.99540133779263,324.0,80000
2012.0,120000,Diesel,Individual,Manual,First Owner,Mahindra,7,15.1,2179,140.0,330.0,1600.0,India,0,13.0,9230.76923076923,0,1,2.179,0,0,Mahindra,64.24965580541533,151.44561725562187,169.0,535000
2013.0,70000,Diesel,Individual,Manual,First Owner,Toyota,7,12.99,2494,100.57,200.0,1400.0,Japan,0,12.0,5833.333333333333,0,1,2.494,0,0,Toyota,40.324779470729744,80.19246190858058,144.0,700000
2013.0,70000,Diesel,Individual,Manual,First Owner,Maruti,5,23.4,1248,74.0,190.0,2000.0,India,0,12.0,5833.333333333333,0,1,1.248,1,0,Maruti,59.294871794871796,152.24358974358975,144.0,550000
2019.0,15000,Petrol,Individual,Automatic,First Owner,Honda,5,19.0,1199,88.76,110.0,4800.0,Japan,0,6.0,2500.0,1,1,1.199,1,0,Honda,74.02835696413678,91.74311926605505,36.0,680000
2009.0,53000,Petrol,Individual,Manual,Second Owner,Hyundai,5,20.36,1197,78.9,111.8,4000.0,South Korea,0,16.0,3312.5,0,0,1.197,1,0,Hyundai,65.91478696741855,93.4001670843776,256.0,200000
2014.0,120000,Diesel,Individual,Manual,Second Owner,Maruti,5,23.4,1248,74.0,190.0,2000.0,India,0,11.0,10909.09090909091,0,0,1.248,1,0,Maruti,59.294871794871796,152.24358974358975,121.0,500000
2016.0,70000,Diesel,Individual,Manual,First Owner,Maruti,7,24.52,1248,88.5,200.0,1750.0,India,0,9.0,7777.777777777777,0,1,1.248,0,0,Maruti,70.91346153846153,160.25641025641025,81.0,1000000
2008.0,120000,Petrol,Individual,Manual,Second Owner,Hyundai,5,14.2,1341,82.9,115.71847,3200.0,South Korea,0,17.0,7058.823529411765,0,0,1.341,1,0,Hyundai,61.81953765846384,86.29266964951529,289.0,110000
2012.0,100000,Petrol,Individual,Manual,Second Owner,Hyundai,5,18.5,1197,80.0,111.79581,4000.0,South Korea,0,13.0,7692.307692307692,0,0,1.197,1,0,Hyundai,66.83375104427736,93.39666666666666,169.0,320000
2005.0,110000,Diesel,Individual,Manual,Second Owner,Tata,5,19.369999999999997,1248,81.86,160.0,2000.0,India,0,20.0,5500.0,0,0,1.248,1,0,Tata,65.59294871794872,128.2051282051282,400.0,75000
2015.0,100000,Petrol,Individual,Manual,First Owner,Maruti,5,20.4,1197,83.11,113.0,4200.0,India,0,10.0,10000.0,0,1,1.197,1,0,Maruti,69.43191311612364,94.40267335004177,100.0,350000
2013.0,162500,Diesel,Individual,Manual,First Owner,Tata,5,19.4,1405,70.0,135.4,2500.0,India,0,12.0,13541.666666666666,0,1,1.405,1,0,Tata,49.8220640569395,96.37010676156584,144.0,170000
2017.0,39000,Diesel,Individual,Manual,First Owner,Hyundai,5,22.54,1396,88.73,219.7,1500.0,South Korea,0,8.0,4875.0,0,1,1.396,1,0,Hyundai,63.56017191977078,157.378223495702,64.0,800000
2017.0,75000,Diesel,Individual,Manual,First Owner,Maruti,5,26.8,1248,74.0,190.0,2000.0,India,0,8.0,9375.0,0,1,1.248,1,0,Maruti,59.294871794871796,152.24358974358975,64.0,500000
2017.0,50000,Diesel,Individual,Automatic,First Owner,Tata,7,17.6,2179,153.86,400.0,1750.0,India,0,8.0,6250.0,1,1,2.179,0,0,Tata,70.61037173015146,183.57044515832953,64.0,1380000
2019.0,40000,Diesel,Individual,Manual,First Owner,Mahindra,8,17.3,1497,121.0,300.0,1750.0,India,0,6.0,6666.666666666667,0,1,1.497,0,0,Mahindra,80.82832331329325,200.4008016032064,36.0,1300000
2013.0,92500,Diesel,Individual,Manual,First Owner,Hyundai,5,22.32,1582,126.3,259.9,1900.0,South Korea,0,12.0,7708.333333333333,0,1,1.582,1,0,Hyundai,79.83565107458912,164.28571428571428,144.0,530000
2012.0,158000,Diesel,Individual,Manual,First Owner,Maruti,5,23.4,1248,74.0,190.0,2000.0,India,0,13.0,12153.846153846154,0,1,1.248,1,0,Maruti,59.294871794871796,152.24358974358975,169.0,360000
2012.0,120000,Diesel,Individual,Manual,First Owner,Maruti,5,19.3,1248,73.9,190.0,2000.0,India,0,13.0,9230.76923076923,0,1,1.248,1,0,Maruti,59.21474358974359,152.24358974358975,169.0,310000
2015.0,50000,Diesel,Individual,Manual,Second Owner,Honda,5,26.0,1498,98.6,200.0,1750.0,Japan,0,10.0,5000.0,0,0,1.498,1,0,Honda,65.82109479305741,133.5113484646195,100.0,725000
2012.0,110000,Diesel,Individual,Manual,First Owner,Maruti,5,19.3,1248,73.9,190.0,2000.0,India,0,13.0,8461.538461538461,0,1,1.248,1,0,Maruti,59.21474358974359,152.24358974358975,169.0,340000
2017.0,5000,Diesel,Individual,Manual,Second Owner,Hyundai,5,25.4,1186,73.97,190.25,1750.0,South Korea,0,8.0,672.5909523809523,0,0,1.186,1,0,Hyundai,62.36930860033727,160.41315345699832,64.0,550000
2016.0,70000,Diesel,Individual,Manual,First Owner,Tata,5,27.28,1047,69.0,140.0,1800.0,India,0,9.0,7777.777777777777,0,1,1.047,1,0,Tata,65.90257879656161,133.71537726838588,81.0,380000
2013.0,90000,Petrol,Individual,Automatic,Second Owner,Nissan,5,17.97,1498,99.6,134.0,4000.0,Japan,0,12.0,7500.0,1,0,1.498,1,0,Other,66.4886515353805,89.45260347129506,144.0,350000
2019.0,5000,Petrol,Individual,Manual,First Owner,Hyundai,5,18.6,1197,81.86,117.0,4000.0,South Korea,0,6.0,672.5909523809523,0,1,1.197,1,0,Hyundai,68.38763575605681,97.74436090225564,36.0,610000
2015.0,20000,Petrol,Individual,Manual,First Owner,Maruti,5,20.85,1197,83.14,115.0,4000.0,India,0,10.0,2000.0,0,1,1.197,1,0,Maruti,69.45697577276525,96.0735171261487,100.0,525000
2011.0,120000,Diesel,Individual,Manual,First Owner,Toyota,7,12.8,2494,102.0,200.05565999999996,1400.0,Japan,0,14.0,8571.42857142857,0,1,2.494,0,0,Toyota,40.8981555733761,80.21477947072972,196.0,480000
2017.0,35000,Diesel,Individual,Manual,First Owner,Mahindra,6,16.55,2498,105.0,247.0,1800.0,India,0,8.0,4375.0,0,1,2.498,0,0,Mahindra,42.03362690152122,98.87910328262609,64.0,780000
2012.0,193000,Diesel,Individual,Manual,First Owner,Maruti,5,19.3,1248,73.9,190.0,2000.0,India,0,13.0,14846.153846153846,0,1,1.248,1,0,Maruti,59.21474358974359,152.24358974358975,169.0,320000
